RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2026,11500,강서구,10300,화곡동,1,대지,0962,0027,동양하우징A동,20260610,28000,36.48,29.0,3.0,,,2017,연립다세대,중개거래,서울 강서구
2026,11170,용산구,12900,이촌동,1,대지,0434,0000,동원베네스트,20260610,147000,84.973,0.0,7.0,,,2005,아파트,중개거래,서울 용산구
2026,11470,양천구,10300,신월동,1,대지,0994,0020,효성빌라가동,20260610,11000,36.56,32.0,-1.0,,,1989,연립다세대,중개거래,서울 양천구
2026,11740,강동구,10100,명일동,1,대지,0047,0018,현대델리안오피스텔,20260610,105000,144.67,176.37,14.0,,,2006,오피스텔,중개거래,서울 강동구
2026,11380,은평구,10600,대조동,1,대지,0091,0103,동명하이츠빌라(91-103),20260610,39000,60.28,30.0,1.0,,,1995,연립다세대,중개거래,서울 은평구
2026,11215,광진구,10500,자양동,1,대지,0769,0005,현대골든빌라B동,20260610,64000,73.89,39.0,2.0,,,1992,연립다세대,중개거래,서울 광진구
2026,11260,중랑구,10100,면목동,1,대지,0350,0054,뜨라네15차,20260610,32000,54.9,28.0,3.0,,,2018,연립다세대,직거래,
2026,11230,동대문구,11000,이문동,1,대지,0257,0042,래미안라그란데,20260610,183740,99.98,0.0,10.0,,,2025,아파트,직거래,
2026,11500,강서구,10300,화곡동,1,대지,1091,0000,화곡푸르지오,20260610,145000,156.876,0.0,2.0,,,2002,아파트,중개거래,서울 강서구
2026,11680,강남구,10800,논현동,1,대지,0053,0001,힐타워,20260610,129000,110.47,0.0,2.0,,,2001,아파트,중개거래,서울 강남구
2026,11650,서초구,10600,잠원동,1,대지,0158,0000,래미안신반포팰리스,20260610,450000,104.04,0.0,8.0,,,2016,아파트,중개거래,서울 서초구
2026,11710,송파구,10700,가락동,1,대지,0196,0001,동궁리치웰(101동),20260610,135000,136.16,0.0,4.0,,,2002,아파트,중개거래,서울 송파구
2026,11230,동대문구,11000,이문동,1,대지,0311,0000,래미안이문2차,20260610,109500,59.79,0.0,10.0,,,2004,아파트,중개거래,"서울 강동구, 서울 동대문구"
2026,11650,서초구,10800,서초동,1,대지,1581,0005,드림원빌,20260610,81500,58.0,35.0,5.0,,,2016,연립다세대,중개거래,서울 서초구
2026,11500,강서구,10300,화곡동,1,대지,1087,0000,화곡1차보람더하임,20260610,50000,55.48,0.0,5.0,,,2003,아파트,중개거래,서울 양천구
2026,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,20260610,123500,59.83,0.0,23.0,,,1997,아파트,중개거래,서울 영등포구
2026,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,20260610,175000,84.98,0.0,16.0,,,2014,아파트,중개거래,"서울 동대문구, 서울 마포구"
2026,11410,서대문구,10900,현저동,1,대지,0200,0000,독립문극동(200-0),20260610,132000,59.58,0.0,3.0,,,1998,아파트,중개거래,서울 서대문구
2026,11290,성북구,13400,길음동,1,대지,1276,0000,삼부컨비니언,20260609,89000,84.13,0.0,13.0,,,1998,아파트,중개거래,서울 성북구
2026,11500,강서구,10600,내발산동,1,대지,0762,0000,신세계플러스,20260609,27000,26.79,18.0,4.0,,20260709,2020,연립다세대,중개거래,서울 강서구
2026,11545,금천구,10200,독산동,1,대지,0953,0000,삼부르네상스플러스,20260609,10500,21.36,33.04,13.0,,,2004,오피스텔,중개거래,서울 금천구
2026,11410,서대문구,11100,홍제동,1,대지,0463,0000,문화촌현대,20260609,80000,59.94,0.0,8.0,,,2002,아파트,중개거래,서울 서대문구
2026,11470,양천구,10200,목동,1,대지,0318,0040,목동빌라,20260609,25000,52.2,63.0,3.0,,,1984,연립다세대,직거래,
2026,11170,용산구,12000,도원동,1,대지,0023,0000,삼성래미안,20260609,180000,84.92,0.0,21.0,,,2001,아파트,중개거래,서울 마포구
2026,11230,동대문구,10200,용두동,1,대지,0039,0764,베르트라움2,20260609,60000,26.76,16.0,2.0,,,2026,연립다세대,직거래,
2026,11740,강동구,10800,성내동,1,대지,0245,0035,삼성빌라,20260609,32500,57.96,26.0,2.0,,,2001,연립다세대,중개거래,경기 용인시 처인구
2026,11470,양천구,10200,목동,1,대지,0929,0000,목동청구한신아파트,20260609,220000,84.77,0.0,4.0,,,1997,아파트,중개거래,서울 양천구
2026,11305,강북구,10300,수유동,1,대지,0289,0004,삼성에코빌,20260609,25400,53.88,30.0,3.0,,,2013,연립다세대,중개거래,서울 강북구
2026,11500,강서구,10200,등촌동,1,대지,0632,0004,삼성한사랑1,20260609,87700,59.73,0.0,2.0,,,1997,아파트,중개거래,서울 강서구
2026,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,20260609,131000,84.98,0.0,7.0,,,2020,아파트,중개거래,"서울 양천구, 인천 서구"
2026,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,20260609,325000,101.2,0.0,10.0,,,1986,아파트,중개거래,서울 양천구
2026,11170,용산구,11800,원효로4가,1,대지,0118,0016,산호,20260609,225000,86.12,0.0,4.0,,,1977,아파트,중개거래,서울 용산구
2026,11260,중랑구,10600,신내동,1,대지,0835,0000,베네스트로프트(BENEST LOFT),20260609,27000,29.898,46.3177,20.0,,,2021,오피스텔,중개거래,서울 중랑구
2026,11260,중랑구,10100,면목동,1,대지,1545,0000,사가정센트럴아이파크,20260609,137500,84.87,0.0,2.0,,,2020,아파트,중개거래,서울 중랑구
2026,11500,강서구,10600,내발산동,1,대지,0749,0000,마곡수명산파크5단지,20260609,112000,59.84,0.0,12.0,,,2008,아파트,중개거래,서울 강서구
2026,11110,종로구,18300,평창동,1,대지,0099,0035,빌라드보,20260609,210000,129.2,155.0,1.0,,,2023,연립다세대,중개거래,서울 강남구
2026,11530,구로구,10200,구로동,1,대지,0044,0005,비즈트위트 레인보우,20260609,11000,19.02,28.78,20.0,,,2012,오피스텔,중개거래,서울 구로구
2026,11230,동대문구,10100,신설동,1,대지,0091,0262,브릿지하임,20260609,21000,14.905,21.556,9.0,,,2022,오피스텔,직거래,
2026,11230,동대문구,10900,휘경동,1,대지,0368,0000,브라운스톤휘경,20260609,98000,59.78,0.0,3.0,,,2013,아파트,중개거래,서울 동대문구
2026,11500,강서구,10500,마곡동,1,대지,1513,0000,마곡경남아너스빌,20260609,94500,84.98,0.0,6.0,,,2007,아파트,중개거래,서울 강서구
2026,11740,강동구,10100,명일동,1,대지,0015,0000,삼익그린2차,20260609,185000,66.87,0.0,3.0,,,1983,아파트,중개거래,서울 강동구
2026,11350,노원구,10300,공릉동,1,대지,0737,0000,삼익포레스트아파트,20260609,70000,84.6,0.0,6.0,,,1995,아파트,중개거래,서울 노원구
2026,11560,영등포구,12100,문래동3가,1,대지,0083,0003,문래동대동오피스텔,20260609,13000,30.88,40.78,3.0,,,1998,오피스텔,중개거래,서울 영등포구
2026,11650,서초구,10800,서초동,1,대지,1685,0000,삼풍아파트,20260609,425000,130.23,0.0,7.0,,,1988,아파트,중개거래,서울 서초구
2026,11230,동대문구,10600,장안동,1,대지,0333,0005,삼현팰리체,20260609,58500,75.7,0.0,7.0,,,2011,아파트,중개거래,서울 동대문구
2026,11470,양천구,10200,목동,1,대지,0902,0000,목동신시가지2,20260609,340000,116.82,0.0,4.0,,,1986,아파트,중개거래,서울 양천구
2026,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),20260609,50000,41.3,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
2026,11260,중랑구,10100,면목동,1,대지,0193,0001,면목한신,20260609,47000,44.5,0.0,3.0,,,1987,아파트,중개거래,서울 중랑구
2026,11260,중랑구,10100,면목동,1,대지,1516,0000,면목삼익아파트,20260609,60000,59.5,0.0,6.0,,,1997,아파트,중개거래,서울 중랑구
2026,11650,서초구,10600,잠원동,1,대지,0067,0002,브라운스톤잠원,20260609,295000,84.94,0.0,12.0,,,2003,아파트,중개거래,서울 서초구
2026,11260,중랑구,10100,면목동,1,대지,1531,0000,마젤란21,20260609,67000,59.923,0.0,3.0,,,2007,아파트,중개거래,서울 중랑구
2026,11290,성북구,11000,동소문동7가,1,대지,0120,0000,브라운스톤동선,20260609,110000,84.96,0.0,3.0,,,2010,아파트,중개거래,"서울 노원구, 서울 성북구"
2026,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,20260609,105000,115.41,0.0,11.0,,,2010,아파트,중개거래,"서울 은평구, 서울 중랑구"
2026,11320,도봉구,10700,창동,1,대지,0647,0011,북한산현대홈시티,20260609,33500,64.09,78.644,11.0,,,2005,오피스텔,중개거래,서울 도봉구
2026,11680,강남구,10100,역삼동,1,대지,0792,0007,마이플레이스,20260609,43500,29.83,18.0,2.0,,,2018,연립다세대,중개거래,서울 강남구
2026,11320,도봉구,10700,창동,1,대지,0623,0048,북한산 드림시티,20260609,22800,29.89,39.95,7.0,,,2020,오피스텔,중개거래,서울 도봉구
2026,11410,서대문구,11900,북가좌동,1,대지,0449,0000,북가좌삼호,20260609,91119,114.03,0.0,2.0,,,1996,아파트,직거래,
2026,11215,광진구,10100,중곡동,1,대지,0089,0005,부광빌,20260609,60000,43.38,28.0,4.0,,,2015,연립다세대,중개거래,서울 광진구
2026,11500,강서구,10200,등촌동,1,대지,0640,0000,보람(640),20260609,99900,83.07,0.0,6.0,,,2002,아파트,중개거래,서울 강서구
2026,11590,동작구,10900,신대방동,1,대지,0395,0069,보라매아카데미타워,20260609,125500,115.54,0.0,32.0,,,1998,아파트,중개거래,서울 동작구
2026,11560,영등포구,12400,문래동6가,1,대지,0029,0001,문래투웨니퍼스트,20260609,25900,27.59,38.007,2.0,,,2018,오피스텔,중개거래,서울 영등포구
2026,11620,관악구,10100,봉천동,1,대지,1698,0001,보라매삼성,20260609,105000,84.84,0.0,2.0,,,1996,아파트,중개거래,서울 관악구
2026,11380,은평구,10700,응암동,1,대지,0767,0000,백련산에스케이뷰아이파크,20260609,120800,84.903,0.0,20.0,,,2020,아파트,중개거래,서울 은평구
2026,11260,중랑구,10500,망우동,1,대지,0490,0030,문수해오름,20260609,47000,83.61,0.0,7.0,,,2002,아파트,중개거래,서울 강동구
2026,11650,서초구,10600,잠원동,1,대지,0163,0000,반포르엘,20260609,690000,121.609,0.0,34.0,,,2022,아파트,중개거래,서울 서초구
2026,11620,관악구,10100,봉천동,1,대지,1698,0001,보라매삼성,20260609,109900,84.84,0.0,1.0,,,1996,아파트,중개거래,서울 관악구
2026,11500,강서구,10900,방화동,1,대지,0546,0001,방화3차우림필유,20260609,74000,84.57,0.0,6.0,,,2005,아파트,중개거래,서울 강서구
2026,11530,구로구,10700,개봉동,1,대지,0050,0041,"별장빌라가동,나동(50-41)",20260609,7000,36.92,21.0,-1.0,,,1989,연립다세대,중개거래,서울 구로구
2026,11530,구로구,10100,신도림동,1,대지,0290,0000,미성,20260609,83800,52.45,0.0,2.0,,,1987,아파트,중개거래,"서울 구로구, 서울 영등포구"
2026,11380,은평구,11400,진관동,1,대지,0105,0000,마고정3단지센트레빌(323~335동)BL2-2,20260609,117500,101.98,0.0,18.0,,,2009,아파트,중개거래,서울 은평구
2026,11200,성동구,10900,금호동1가,1,대지,0633,0000,벽산,20260609,185000,84.82,0.0,7.0,,,2001,아파트,중개거래,서울 성동구
2026,11500,강서구,10500,마곡동,1,대지,0429,0000,벽산,20260609,87500,59.98,0.0,16.0,,,1999,아파트,중개거래,서울 강서구
2026,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,20260609,188500,84.923,0.0,11.0,,20260722,2019,아파트,중개거래,"경기 하남시, 서울 강동구"
2026,11650,서초구,10800,서초동,1,대지,1316,0017,벨라채 오피스텔,20260609,21800,24.45,34.75,7.0,,,2003,오피스텔,중개거래,서울 서초구
2026,11530,구로구,10100,신도림동,1,대지,0290,0000,미성,20260609,71500,37.91,0.0,8.0,,,1987,아파트,중개거래,서울 구로구
2026,11260,중랑구,10100,면목동,1,대지,0453,0016,베아트리스,20260609,28000,25.59,18.0,6.0,,,2018,연립다세대,중개거래,서울 중랑구
2026,11290,성북구,13400,길음동,1,대지,1284,0000,길음뉴타운8단지(래미안),20260609,125000,84.82,0.0,11.0,,,2010,아파트,중개거래,"서울 서초구, 서울 성북구"
2026,11380,은평구,11000,증산동,1,대지,0258,0000,DMC센트럴자이(1단지),20260609,180000,84.92,0.0,13.0,,,2023,아파트,중개거래,서울 은평구
2026,11380,은평구,11000,증산동,1,대지,0258,0000,DMC센트럴자이(2단지),20260609,156500,59.97,0.0,4.0,,,2023,아파트,중개거래,서울 은평구
2026,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이3단지,20260609,147000,84.968,0.0,15.0,,,2015,아파트,중개거래,"서울 서대문구, 서울 성동구"
2026,11440,마포구,12700,상암동,1,대지,0033,0011,IT빌,20260609,12000,15.48,14.0,2.0,,,2012,연립다세대,중개거래,서울 마포구
2026,11320,도봉구,10500,쌍문동,1,대지,0137,0001,JHPalace,20260609,46000,59.85,36.0,4.0,,,2022,연립다세대,직거래,
2026,11320,도봉구,10500,쌍문동,1,대지,0533,0034,LG라인하우스(B동),20260609,21600,59.85,29.0,4.0,,,2002,연립다세대,중개거래,서울 도봉구
2026,11680,강남구,10500,삼성동,1,대지,0142,0003,LG선릉에클라트B,20260609,35500,39.99,49.74,6.0,,,2004,오피스텔,중개거래,서울 강남구
2026,11200,성동구,12200,용답동,1,대지,0086,0001,LKPLACE1차,20260609,60000,23.82,18.0,5.0,,,2023,연립다세대,중개거래,서울 성동구
2026,11530,구로구,10200,구로동,1,대지,0650,0004,SK 허브수 ,20260609,20300,37.53,46.4,10.0,,,2005,오피스텔,중개거래,서울 구로구
2026,11380,은평구,10100,수색동,1,대지,0415,0001,e편한세상 수색 에코포레,20260609,90500,84.951,0.0,5.0,,,2003,아파트,중개거래,서울 은평구
2026,11620,관악구,10100,봉천동,1,대지,1733,0000,e편한세상서울대입구2차,20260609,154500,116.72,0.0,14.0,,,2020,아파트,중개거래,서울 관악구
2026,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,20260609,163000,84.995,0.0,11.0,,,2020,아파트,중개거래,서울 영등포구
2026,11380,은평구,10900,신사동,1,대지,0356,0000,뉴신사신성,20260609,52500,84.42,0.0,2.0,,20260831,1993,아파트,중개거래,서울 은평구
2026,11740,강동구,11000,강일동,1,대지,0114,0000,강동리버스트4단지,20260609,97000,49.82,0.0,6.0,,,2020,아파트,중개거래,서울 강동구
2026,11740,강동구,11000,강일동,1,대지,0114,0000,강동리버스트4단지,20260609,61000,49.82,0.0,8.0,,,2020,아파트,직거래,
2026,11500,강서구,10400,가양동,1,대지,1475,0000,강변,20260609,111000,49.5,0.0,10.0,,,1992,아파트,중개거래,서울 강서구
2026,11170,용산구,11800,원효로4가,1,대지,0178,0000,강변삼성스위트,20260609,210000,84.9,0.0,18.0,,,1999,아파트,중개거래,서울 용산구
2026,11740,강동구,11000,강일동,1,대지,0670,0000,강일리버파크5단지,20260609,128000,84.83,0.0,7.0,,,2009,아파트,중개거래,서울 강동구
2026,11140,중구,16500,황학동,1,대지,1749,0000,케렌시아청계,20260609,35600,29.98,49.3282,8.0,,20260620,2020,오피스텔,직거래,
2026,11710,송파구,10100,잠실동,,,,,,20260609,400000,454.72,232.0,0.0,,,1983,단독다가구,중개거래,"서울 강동구, 서울 송파구"
2026,11170,용산구,13100,한남동,,,,,,20260609,1200000,544.06,534.0,0.0,,,2005,단독다가구,중개거래,서울 강남구
2026,11500,강서구,10900,방화동,1,대지,0546,0001,방화3차우림필유,20260609,74000,84.57,0.0,6.0,,20260702,2005,아파트,중개거래,서울 강서구
2026,11710,송파구,10500,석촌동,1,대지,0271,0003,은탑테크하이빌,20260609,55000,56.84,29.0,3.0,,20260701,1996,연립다세대,중개거래,서울 송파구
2026,11290,성북구,11900,동선동4가,,,,,,20260609,210000,252.57,139.0,0.0,,,1989,단독다가구,중개거래,서울 강남구
2026,11290,성북구,11900,동선동4가,,,,,,20260609,163000,237.96,192.0,0.0,,,1990,단독다가구,중개거래,서울 강남구
2026,11260,중랑구,10300,중화동,,,,,,20260609,80500,199.06,127.0,0.0,,,1993,단독다가구,중개거래,서울 중랑구
2026,11560,영등포구,13300,대림동,,,,,,20260609,77000,197.78,128.0,0.0,,,1989,단독다가구,중개거래,서울 영등포구
2026,11290,성북구,11100,삼선동1가,,,,,,20260609,108000,116.0,122.0,0.0,,,1966,단독다가구,중개거래,"경기 수원시 영통구, 서울 성북구"
2026,11230,동대문구,10400,전농동,,,,,,20260609,125000,64.57,59.0,0.0,,,1976,단독다가구,중개거래,서울 동대문구
2026,11440,마포구,10100,아현동,,,,,,20260609,58000,36.36,71.0,0.0,,,1900,단독다가구,중개거래,서울 마포구
2026,11410,서대문구,11000,북아현동,1,대지,1017,0000,힐스테이트신촌,20260609,178000,59.84,0.0,15.0,,,2023,아파트,중개거래,서울 서대문구
2026,11380,은평구,10600,대조동,1,대지,0088,0000,힐스테이트 메디알레,20260609,124935,59.91,0.0,14.0,입주권,,0,아파트,중개거래,서울 은평구
2026,11590,동작구,10500,흑석동,1,대지,0336,0000,흑석한강푸르지오,20260609,224000,84.98,0.0,4.0,,,2012,아파트,중개거래,"서울 동작구, 서울 영등포구"
2026,11290,성북구,10200,성북동1가,1,대지,0035,0022,휴아름 스튜디오,20260609,17400,17.42,25.12,7.0,,,2015,오피스텔,중개거래,서울 성북구
2026,11380,은평구,10600,대조동,1,대지,0210,0001,효성쉐르빌(210-1),20260609,41800,76.34,36.0,5.0,,,2002,연립다세대,중개거래,서울 은평구
2026,11530,구로구,10200,구로동,1,대지,0110,0010,효성,20260609,53000,81.693,0.0,11.0,,,2000,아파트,중개거래,서울 구로구
2026,11110,종로구,14900,원서동,1,대지,0135,0111,화목빌라,20260609,48500,59.97,28.0,4.0,,,2000,연립다세대,중개거래,서울 종로구
